Date,Open,High,Low,Close,Adj Close,Volume
2018-07-05,46100.000000,46550.000000,45600.000000,45950.000000,45950.000000,7039773
2018-07-06,45500.000000,45850.000000,44650.000000,44900.000000,44900.000000,17843706
2018-07-09,45500.000000,46100.000000,45200.000000,45600.000000,45600.000000,11602464
2018-07-10,46200.000000,46550.000000,46100.000000,46300.000000,46300.000000,10528665
2018-07-11,46400.000000,46450.000000,45400.000000,46000.000000,46000.000000,11224077
2018-07-12,45900.000000,46250.000000,45450.000000,45500.000000,45500.000000,11828104
2018-07-13,45800.000000,46500.000000,45750.000000,46500.000000,46500.000000,11543389
2018-07-16,46800.000000,46800.000000,46000.000000,46050.000000,46050.000000,7678719
2018-07-17,46150.000000,46200.000000,45600.000000,45850.000000,45850.000000,8892953
2018-07-18,46700.000000,47200.000000,46450.000000,46550.000000,46550.000000,10952645
2018-07-19,47050.000000,47200.000000,46600.000000,46900.000000,46900.000000,9880128
2018-07-20,47000.000000,47600.000000,46700.000000,47450.000000,47450.000000,10474547
2018-07-23,47100.000000,47200.000000,46150.000000,46500.000000,46500.000000,10823782
2018-07-24,46350.000000,46600.000000,45950.000000,46150.000000,46150.000000,8261363
2018-07-25,46250.000000,46550.000000,45900.000000,46150.000000,46150.000000,7222471
2018-07-26,46100.000000,47000.000000,46000.000000,46900.000000,46900.000000,7374946
2018-07-27,46450.000000,47000.000000,46450.000000,46900.000000,46900.000000,4762460
2018-07-30,46550.000000,46800.000000,46350.000000,46500.000000,46500.000000,5723035
2018-07-31,46200.000000,46450.000000,46000.000000,46250.000000,46250.000000,8033607
2018-08-01,46050.000000,46850.000000,46050.000000,46550.000000,46550.000000,7484499
2018-08-02,46550.000000,46800.000000,45500.000000,45550.000000,45550.000000,8560924
2018-08-03,45850.000000,45900.000000,45450.000000,45750.000000,45750.000000,8274944
2018-08-06,46150.000000,46150.000000,45750.000000,45800.000000,45800.000000,6771979
2018-08-07,46300.000000,46750.000000,45900.000000,46700.000000,46700.000000,9058174
2018-08-08,47000.000000,47000.000000,46550.000000,46800.000000,46800.000000,6429338
2018-08-09,47000.000000,47050.000000,46450.000000,46900.000000,46900.000000,12010886
2018-08-10,46150.000000,46400.000000,44850.000000,45400.000000,45400.000000,16670643
2018-08-13,44950.000000,45100.000000,44650.000000,45050.000000,45050.000000,9803831
2018-08-14,44850.000000,45400.000000,44850.000000,45150.000000,45150.000000,6409259
2018-08-16,43800.000000,44650.000000,43700.000000,44250.000000,44250.000000,10088229
2018-08-17,44050.000000,44400.000000,44050.000000,44100.000000,44100.000000,6808747
2018-08-20,43500.000000,44200.000000,43500.000000,43850.000000,43850.000000,7289124
2018-08-21,43700.000000,44900.000000,43700.000000,44800.000000,44800.000000,9520270
2018-08-22,45150.000000,46200.000000,44900.000000,46100.000000,46100.000000,11641656
2018-08-23,46150.000000,46200.000000,45700.000000,46200.000000,46200.000000,6730918
2018-08-24,45900.000000,46400.000000,45550.000000,46150.000000,46150.000000,6582535
2018-08-27,46100.000000,46550.000000,46000.000000,46300.000000,46300.000000,5263782
2018-08-28,46800.000000,46950.000000,46300.000000,46550.000000,46550.000000,7365976
2018-08-29,46750.000000,46800.000000,46400.000000,46800.000000,46800.000000,5572374
2018-08-30,46950.000000,47950.000000,46700.000000,47650.000000,47650.000000,12193231
2018-08-31,47100.000000,48450.000000,47000.000000,48450.000000,48450.000000,13577454
2018-09-03,48200.000000,48300.000000,47300.000000,47450.000000,47450.000000,8595084
2018-09-04,47550.000000,47800.000000,47200.000000,47650.000000,47650.000000,6791255
2018-09-05,47300.000000,47450.000000,46400.000000,46600.000000,46600.000000,9139998
2018-09-06,46200.000000,46400.000000,45800.000000,46100.000000,46100.000000,9040553
2018-09-07,44500.000000,45200.000000,44400.000000,44900.000000,44900.000000,18285508
2018-09-10,45450.000000,45550.000000,45000.000000,45500.000000,45500.000000,9979838
2018-09-11,45550.000000,45900.000000,45050.000000,45050.000000,45050.000000,9865790
2018-09-12,44900.000000,45100.000000,44500.000000,44550.000000,44550.000000,12995269
2018-09-13,44550.000000,44750.000000,44000.000000,44050.000000,44050.000000,18277942
2018-09-14,45000.000000,45850.000000,44900.000000,45850.000000,45850.000000,12446344
2018-09-17,45550.000000,45800.000000,44900.000000,45150.000000,45150.000000,8123384
2018-09-18,44950.000000,45900.000000,44700.000000,45500.000000,45500.000000,9987090
2018-09-19,46000.000000,46200.000000,45700.000000,46150.000000,46150.000000,9367454
2018-09-20,46850.000000,47600.000000,46400.000000,47250.000000,47250.000000,13536966
2018-09-21,46550.000000,47550.000000,46550.000000,47400.000000,47400.000000,14476906
2018-09-27,46950.000000,47500.000000,46450.000000,47500.000000,47500.000000,15804586
2018-09-28,47250.000000,47250.000000,46300.000000,46450.000000,46450.000000,11270515
2018-10-01,46450.000000,46800.000000,45800.000000,46350.000000,46350.000000,6354983
2018-10-02,46450.000000,46700.000000,45700.000000,45700.000000,45700.000000,6607188
2018-10-04,45150.000000,45600.000000,44700.000000,44700.000000,44700.000000,11865327
2018-10-05,44800.000000,45500.000000,44550.000000,44700.000000,44700.000000,10544165
2018-10-08,44200.000000,45200.000000,44200.000000,44950.000000,44950.000000,6759464
2018-10-10,45250.000000,45500.000000,44500.000000,45300.000000,45300.000000,10341349
2018-10-11,44000.000000,44650.000000,43100.000000,43100.000000,43100.000000,19324537
2018-10-12,43200.000000,44650.000000,43200.000000,44000.000000,44000.000000,12640906
2018-10-15,44050.000000,44050.000000,43350.000000,43800.000000,43800.000000,7434522
2018-10-16,43700.000000,44150.000000,43350.000000,43600.000000,43600.000000,6825677
2018-10-17,44150.000000,44500.000000,44000.000000,44150.000000,44150.000000,8306193
2018-10-18,43950.000000,44450.000000,43700.000000,44050.000000,44050.000000,8347725
2018-10-19,43900.000000,44150.000000,43450.000000,43900.000000,43900.000000,7842520
2018-10-22,43450.000000,43950.000000,43200.000000,43550.000000,43550.000000,8357648
2018-10-23,43300.000000,43450.000000,42550.000000,43050.000000,43050.000000,9531231
2018-10-24,43050.000000,43100.000000,42250.000000,42550.000000,42550.000000,13522825
2018-10-25,40600.000000,41550.000000,40550.000000,41000.000000,41000.000000,19338170
2018-10-26,41100.000000,41300.000000,40400.000000,41000.000000,41000.000000,14413864
2018-10-29,40850.000000,41950.000000,40550.000000,41400.000000,41400.000000,14460521
