Date,Open,High,Low,Close,Adj Close,Volume
2013-12-12,27920.000000,28200.000000,27920.000000,28200.000000,38.798420,14962050
2013-12-13,28200.000000,28220.000000,27800.000000,27800.000000,38.248085,10053250
2013-12-16,27820.000000,28080.000000,27660.000000,28000.000000,38.523251,8954400
2013-12-17,28340.000000,28340.000000,27860.000000,27900.000000,38.385670,7762400
2013-12-18,28100.000000,28200.000000,27880.000000,28020.000000,38.550774,10899200
2013-12-19,28360.000000,28680.000000,28360.000000,28540.000000,39.266201,10552400
2013-12-20,28260.000000,28540.000000,28260.000000,28540.000000,39.266201,8407400
2013-12-23,28740.000000,28760.000000,28580.000000,28660.000000,39.431309,10639200
2013-12-24,28600.000000,28640.000000,28300.000000,28300.000000,38.936008,10980350
2013-12-26,28160.000000,28300.000000,28020.000000,28160.000000,38.743389,12307800
2013-12-27,28200.000000,28220.000000,27900.000000,27920.000000,75.328369,10510000
2013-12-30,27920.000000,27940.000000,27200.000000,27440.000000,74.033318,16908100
2014-01-02,26960.000000,27100.000000,26040.000000,26180.000000,70.633835,31025000
2014-01-03,26000.000000,26220.000000,25740.000000,25920.000000,69.932350,26496600
2014-01-06,26060.000000,26400.000000,25920.000000,26140.000000,70.525917,19735800
2014-01-07,26000.000000,26360.000000,25900.000000,26080.000000,70.364029,19763200
2014-01-08,26000.000000,26080.000000,25740.000000,25820.000000,69.662560,20474650
2014-01-09,26140.000000,26140.000000,25500.000000,25500.000000,68.799194,21250950
2014-01-10,25500.000000,25720.000000,25440.000000,25440.000000,68.637314,18189150
2014-01-13,25660.000000,25940.000000,25460.000000,25900.000000,69.878387,16449350
2014-01-14,25940.000000,26600.000000,25800.000000,26260.000000,70.849670,14716650
2014-01-15,26600.000000,26620.000000,25960.000000,25980.000000,70.094238,11747450
2014-01-16,26000.000000,26200.000000,25860.000000,26020.000000,70.202148,9752450
2014-01-17,26020.000000,26300.000000,25840.000000,25840.000000,69.716507,12774250
2014-01-20,26100.000000,26380.000000,25920.000000,26320.000000,71.011551,8682800
2014-01-21,26300.000000,26540.000000,26220.000000,26480.000000,71.443245,7562300
2014-01-22,26280.000000,26560.000000,26240.000000,26560.000000,71.659073,10826500
2014-01-23,26320.000000,26440.000000,25980.000000,25980.000000,70.094238,10336950
2014-01-24,26000.000000,26360.000000,25820.000000,26140.000000,70.525917,14001750
2014-01-27,25860.000000,26080.000000,25700.000000,25840.000000,69.716507,13346300
2014-01-28,25460.000000,25860.000000,25460.000000,25660.000000,69.230881,11701350
2014-01-29,25600.000000,25760.000000,25540.000000,25600.000000,69.068993,19181850
2014-02-03,25720.000000,25760.000000,25420.000000,25440.000000,68.637314,16259200
2014-02-04,25260.000000,25260.000000,24980.000000,24980.000000,67.396217,16033000
2014-02-05,24900.000000,25100.000000,24680.000000,24740.000000,66.748703,14926650
2014-02-06,24900.000000,25340.000000,24800.000000,25180.000000,67.935829,15197450
2014-02-07,25500.000000,25580.000000,25260.000000,25500.000000,68.799194,9943600
2014-02-10,25420.000000,25620.000000,25240.000000,25540.000000,68.907112,7799650
2014-02-11,25620.000000,26300.000000,25440.000000,26220.000000,70.741745,12684000
2014-02-12,26620.000000,26620.000000,26100.000000,26140.000000,70.525917,10027400
2014-02-13,26000.000000,26400.000000,25800.000000,25960.000000,70.040283,5838450
2014-02-14,25920.000000,26160.000000,25840.000000,26020.000000,70.202148,6220750
2014-02-17,25840.000000,26120.000000,25600.000000,25700.000000,69.338806,9386650
2014-02-18,25700.000000,25980.000000,25640.000000,25900.000000,69.878387,5910650
2014-02-19,26000.000000,26000.000000,25600.000000,25800.000000,69.608589,6179750
2014-02-20,25800.000000,25920.000000,25620.000000,25720.000000,69.392746,9543300
2014-02-21,26660.000000,26660.000000,26000.000000,26600.000000,71.767006,14346200
2014-02-24,26680.000000,26900.000000,26420.000000,26560.000000,71.659073,7425050
2014-02-25,26640.000000,26800.000000,26520.000000,26680.000000,71.982834,8785300
2014-02-26,26740.000000,26860.000000,26500.000000,26840.000000,72.414528,12918050
2014-02-27,26700.000000,26840.000000,26600.000000,26820.000000,72.360558,7891350
2014-02-28,26740.000000,26980.000000,26640.000000,26980.000000,72.792244,14232350
2014-03-03,26720.000000,26800.000000,26420.000000,26500.000000,71.497208,12104150
2014-03-04,26400.000000,26580.000000,26300.000000,26300.000000,70.957611,7900150
2014-03-05,26700.000000,26820.000000,26600.000000,26600.000000,71.767006,7491500
2014-03-06,26580.000000,26580.000000,26200.000000,26520.000000,71.551163,8616750
2014-03-07,26780.000000,26780.000000,26580.000000,26780.000000,72.252632,7548650
2014-03-10,26400.000000,26600.000000,26340.000000,26400.000000,71.227394,8657600
2014-03-11,26400.000000,26540.000000,26180.000000,26440.000000,71.335312,9079800
2014-03-12,26400.000000,26400.000000,25860.000000,25880.000000,69.824432,12579250
2014-03-13,25880.000000,26260.000000,25800.000000,25800.000000,69.608589,11750200
2014-03-14,25400.000000,25700.000000,25400.000000,25500.000000,68.799194,10836800
2014-03-17,25500.000000,25520.000000,25160.000000,25320.000000,68.313560,8820000
2014-03-18,25400.000000,25660.000000,25320.000000,25560.000000,68.961067,11045600
2014-03-19,25600.000000,25700.000000,25360.000000,25380.000000,68.475433,7638550
2014-03-20,25400.000000,25440.000000,25240.000000,25240.000000,68.097694,5939400
2014-03-21,25380.000000,25460.000000,25240.000000,25460.000000,68.691269,8321300
2014-03-24,25200.000000,25480.000000,25180.000000,25460.000000,68.691269,7073900
2014-03-25,25380.000000,25400.000000,24820.000000,24940.000000,67.288307,13625000
2014-03-26,25380.000000,25800.000000,24960.000000,25700.000000,69.338806,17444700
2014-03-27,25800.000000,26660.000000,25700.000000,26660.000000,71.928871,20877850
2014-03-28,26400.000000,26760.000000,26400.000000,26700.000000,72.036789,10648700
2014-03-31,26900.000000,26900.000000,26440.000000,26860.000000,72.468483,13259850
2014-04-01,26900.000000,26900.000000,26620.000000,26780.000000,72.252632,11081000
2014-04-02,27000.000000,27140.000000,26860.000000,27140.000000,73.223930,13100050
2014-04-03,27020.000000,27900.000000,27020.000000,27800.000000,75.004608,19098800
2014-04-04,27540.000000,27940.000000,27540.000000,27600.000000,74.465004,18400350
2014-04-07,27940.000000,27940.000000,27480.000000,27940.000000,75.382332,10761750
2014-04-08,27740.000000,27980.000000,27500.000000,27880.000000,75.220436,10608200
2014-04-09,27880.000000,27900.000000,27280.000000,27420.000000,73.979362,16061600
2014-04-10,27380.000000,27600.000000,27200.000000,27600.000000,74.465004,9999200
2014-04-11,27240.000000,27360.000000,27180.000000,27300.000000,73.655609,10659350
2014-04-14,27300.000000,27720.000000,27300.000000,27400.000000,73.925407,10586000
2014-04-15,27720.000000,27740.000000,27380.000000,27400.000000,73.925407,10969800
2014-04-16,27400.000000,27840.000000,27260.000000,27600.000000,74.465004,9308550
2014-04-17,27520.000000,27600.000000,27320.000000,27400.000000,73.925407,7241650
2014-04-18,27400.000000,27580.000000,27400.000000,27560.000000,74.357079,9518350
2014-04-21,27580.000000,27720.000000,27500.000000,27600.000000,74.465004,3299250
2014-04-22,27480.000000,27680.000000,27420.000000,27500.000000,74.195213,6084300
2014-04-23,27880.000000,27900.000000,27640.000000,27780.000000,74.950645,9500750
2014-04-24,28180.000000,28180.000000,27980.000000,28140.000000,75.921928,10546200
2014-04-25,28400.000000,28560.000000,27960.000000,27980.000000,75.490234,15269800
2014-04-28,28080.000000,28120.000000,27640.000000,27760.000000,74.896683,9431450
2014-04-29,27780.000000,27900.000000,27020.000000,27200.000000,73.385796,10909200
2014-04-30,27600.000000,27620.000000,26520.000000,26860.000000,72.468483,15047300
2014-05-02,27080.000000,27180.000000,26880.000000,26920.000000,72.630356,14943350
2014-05-07,27000.000000,27120.000000,26800.000000,26880.000000,72.522430,14189700
2014-05-08,27100.000000,27100.000000,26880.000000,27000.000000,72.846184,16281900
2014-05-09,27120.000000,27160.000000,26520.000000,26700.000000,72.036789,13157050
2014-05-12,26720.000000,27900.000000,26640.000000,27760.000000,74.896683,15944800
2014-05-13,27760.000000,28500.000000,27760.000000,28000.000000,75.544212,12107400
2014-05-14,28180.000000,28300.000000,28020.000000,28300.000000,76.353615,11103750
2014-05-15,28280.000000,28380.000000,28060.000000,28200.000000,76.083801,6806700
2014-05-16,28000.000000,28740.000000,27980.000000,28560.000000,77.055099,15856500
2014-05-19,28560.000000,29000.000000,28160.000000,28960.000000,78.134293,19281050
2014-05-20,28900.000000,29080.000000,28700.000000,29020.000000,78.296173,16007300
2014-05-21,28700.000000,29000.000000,28700.000000,28820.000000,77.756561,10842500
2014-05-22,28820.000000,28960.000000,28520.000000,28520.000000,76.947174,9540000
2014-05-23,28100.000000,28560.000000,28100.000000,28560.000000,77.055099,8511650
2014-05-26,28400.000000,28640.000000,28300.000000,28440.000000,76.731323,3735600
2014-05-27,28340.000000,28460.000000,28060.000000,28140.000000,75.921928,4748400
2014-05-28,28380.000000,28700.000000,28180.000000,28660.000000,77.324883,9200950
2014-05-29,29000.000000,29300.000000,28800.000000,29200.000000,78.781807,12521500
2014-05-30,29400.000000,29640.000000,28860.000000,28860.000000,77.864487,15831050
2014-06-02,28860.000000,29160.000000,28780.000000,29100.000000,78.512024,7439450
2014-06-03,29680.000000,29900.000000,29300.000000,29400.000000,79.321426,17234250
2014-06-05,29320.000000,29600.000000,29000.000000,29140.000000,78.619949,13507050
2014-06-09,29400.000000,29460.000000,28040.000000,28180.000000,76.029846,22269600
2014-06-10,28420.000000,28760.000000,28100.000000,28720.000000,77.486778,9214100
2014-06-11,28240.000000,28600.000000,28240.000000,28440.000000,76.731323,8625750
2014-06-12,28600.000000,28600.000000,28020.000000,28260.000000,76.245697,12943150
2014-06-13,28040.000000,28080.000000,27260.000000,27340.000000,73.763527,18589050
2014-06-16,27600.000000,27640.000000,27240.000000,27480.000000,74.141243,15319950
2014-06-17,27200.000000,27560.000000,27020.000000,27480.000000,74.141243,13476750
2014-06-18,27460.000000,27520.000000,27120.000000,27160.000000,73.277885,11044350
2014-06-19,26900.000000,26980.000000,26400.000000,26460.000000,71.389282,22339700
2014-06-20,26600.000000,26600.000000,25920.000000,26020.000000,70.202148,23902650
2014-06-23,26420.000000,26640.000000,26320.000000,26440.000000,71.335312,12488250
2014-06-24,26800.000000,27080.000000,26640.000000,26900.000000,72.576401,11890850
2014-06-25,26600.000000,26660.000000,26360.000000,26400.000000,71.227394,10231900
2014-06-26,26180.000000,26860.000000,26140.000000,26500.000000,71.497208,12765300
2014-06-27,26140.000000,26380.000000,26120.000000,26220.000000,72.102165,8953050
2014-06-30,26200.000000,26480.000000,26180.000000,26440.000000,72.707146,8881050
2014-07-01,26160.000000,26280.000000,26020.000000,26200.000000,72.047180,8725400
2014-07-02,26340.000000,26620.000000,26120.000000,26600.000000,73.147141,11139250
2014-07-03,26720.000000,26720.000000,26320.000000,26360.000000,72.487167,8543050
2014-07-04,26440.000000,26520.000000,26060.000000,26120.000000,71.827179,5978850
2014-07-07,25820.000000,26020.000000,25800.000000,25840.000000,71.057213,9437050
2014-07-08,25880.000000,26380.000000,25740.000000,25900.000000,71.222206,12073200
2014-07-09,25740.000000,26160.000000,25660.000000,26160.000000,71.937180,11829900
2014-07-10,26160.000000,26220.000000,26040.000000,26120.000000,71.827179,8960200
2014-07-11,26000.000000,26040.000000,25640.000000,25680.000000,70.617226,10779600
2014-07-14,25960.000000,26000.000000,25720.000000,25720.000000,70.727219,7082150
2014-07-15,26000.000000,26460.000000,25940.000000,26400.000000,72.597153,11976050
2014-07-16,26260.000000,26460.000000,26220.000000,26420.000000,72.652145,9114200
2014-07-17,26520.000000,26700.000000,26400.000000,26600.000000,73.147141,10922700
2014-07-18,26300.000000,26860.000000,26280.000000,26860.000000,73.862106,9742650
2014-07-21,26980.000000,27200.000000,26860.000000,27060.000000,74.412094,8059950
2014-07-22,26960.000000,27160.000000,26900.000000,26960.000000,74.137100,6300950
2014-07-23,27080.000000,27140.000000,26700.000000,26760.000000,73.587120,6417300
2014-07-24,27000.000000,27160.000000,26620.000000,27100.000000,74.522079,8051700
2014-07-25,26920.000000,27100.000000,26700.000000,27100.000000,74.522079,8790150
2014-07-28,27100.000000,27340.000000,26880.000000,27160.000000,74.687073,8992550
2014-07-29,27100.000000,27760.000000,27060.000000,27720.000000,76.227005,12809300
2014-07-30,27760.000000,28160.000000,27480.000000,27900.000000,76.721992,17359450
2014-07-31,27480.000000,27700.000000,26720.000000,26860.000000,73.862106,24351350
2014-08-01,26100.000000,26560.000000,25840.000000,25840.000000,71.057213,28231050
2014-08-04,26000.000000,26340.000000,25820.000000,26340.000000,72.432159,12066750
2014-08-05,26020.000000,26420.000000,26000.000000,26320.000000,72.377159,8626450
2014-08-06,26120.000000,26320.000000,25900.000000,26000.000000,71.497200,10830100
2014-08-07,26000.000000,26040.000000,25700.000000,25800.000000,70.947212,9527250
2014-08-08,25680.000000,25700.000000,24960.000000,25000.000000,68.747314,20621450
2014-08-11,25500.000000,25640.000000,25140.000000,25400.000000,69.847267,18619250
2014-08-12,25400.000000,25880.000000,25240.000000,25320.000000,69.627281,8995700
2014-08-13,25500.000000,25500.000000,24960.000000,25280.000000,69.517273,12845000
2014-08-14,25480.000000,25640.000000,25080.000000,25220.000000,69.352287,10447350
2014-08-18,25580.000000,25600.000000,25000.000000,25000.000000,68.747314,10518950
2014-08-19,25280.000000,25460.000000,25060.000000,25080.000000,68.967293,10044400
2014-08-20,25280.000000,25420.000000,25020.000000,25220.000000,69.352287,9430600
2014-08-21,25100.000000,25220.000000,24620.000000,24700.000000,67.922333,17105400
2014-08-22,24900.000000,24940.000000,24700.000000,24940.000000,68.582306,8407650
2014-08-25,24620.000000,24620.000000,24420.000000,24560.000000,67.537361,11577200
2014-08-26,24700.000000,24700.000000,24420.000000,24440.000000,67.207352,10719450
2014-08-27,24460.000000,24740.000000,24440.000000,24600.000000,67.647346,12171000
2014-08-28,25160.000000,25160.000000,24720.000000,24840.000000,68.307327,10311850
2014-08-29,24760.000000,24760.000000,24560.000000,24680.000000,67.867348,14558250
2014-09-01,24720.000000,24740.000000,24480.000000,24520.000000,67.427361,5664050
2014-09-02,24420.000000,24500.000000,23880.000000,23880.000000,65.667419,15899600
2014-09-03,24000.000000,24000.000000,23600.000000,23780.000000,65.392433,21238750
2014-09-04,24200.000000,24320.000000,24040.000000,24200.000000,66.547401,12099950
2014-09-05,24300.000000,24320.000000,23900.000000,24020.000000,66.052422,10770400
2014-09-11,24000.000000,24140.000000,23840.000000,23840.000000,65.557426,23309200
2014-09-12,24000.000000,24160.000000,24000.000000,24020.000000,66.052422,10872350
2014-09-15,24140.000000,24160.000000,23920.000000,24000.000000,65.997406,7161500
2014-09-16,24160.000000,24300.000000,24020.000000,24120.000000,66.327408,7092400
2014-09-17,24140.000000,24520.000000,24140.000000,24520.000000,67.427361,7545750
2014-09-18,24600.000000,24600.000000,24080.000000,24200.000000,66.547401,9476750
2014-09-19,24460.000000,24460.000000,24120.000000,24200.000000,66.547401,13435050
2014-09-22,24080.000000,24080.000000,23600.000000,23760.000000,65.337433,16022100
2014-09-23,23560.000000,23700.000000,23220.000000,23220.000000,63.852497,19541400
2014-09-24,23040.000000,23220.000000,22820.000000,23000.000000,63.247513,15789200
2014-09-25,23240.000000,23320.000000,22940.000000,23120.000000,63.577503,19414500
2014-09-26,23040.000000,23700.000000,22960.000000,23700.000000,65.172440,12413550
2014-09-29,23860.000000,24000.000000,23400.000000,23900.000000,65.722435,9401000
2014-09-30,23700.000000,23760.000000,23300.000000,23680.000000,65.117455,12379300
2014-10-01,23480.000000,23660.000000,23120.000000,23120.000000,63.577503,11929800
2014-10-02,23300.000000,23300.000000,22820.000000,22820.000000,62.752533,12732750
2014-10-06,22900.000000,23120.000000,22760.000000,23020.000000,63.302517,21252900
2014-10-07,23240.000000,23720.000000,23240.000000,23240.000000,63.907497,10149150
2014-10-08,22840.000000,23020.000000,22480.000000,22600.000000,62.147564,14720550
2014-10-10,22000.000000,22280.000000,21980.000000,22100.000000,60.772621,21837450
2014-10-13,21640.000000,22540.000000,21560.000000,22160.000000,60.937614,11344750
2014-10-14,22540.000000,22920.000000,22400.000000,22540.000000,61.982567,16572550
2014-10-15,22560.000000,22900.000000,22400.000000,22500.000000,61.872578,14143600
2014-10-16,22320.000000,22420.000000,22080.000000,22300.000000,61.322594,15148300
2014-10-17,22120.000000,22300.000000,21740.000000,21780.000000,59.892643,16281750
2014-10-20,22300.000000,22340.000000,22020.000000,22120.000000,60.827614,9476750
2014-10-21,21880.000000,22000.000000,21620.000000,21660.000000,59.562656,11766050
2014-10-22,21940.000000,22080.000000,21800.000000,22080.000000,60.717621,11127700
2014-10-23,22260.000000,22260.000000,21800.000000,21880.000000,60.167641,8505900
2014-10-24,22060.000000,22240.000000,21840.000000,22240.000000,61.157604,8378450
2014-10-27,22020.000000,22220.000000,21740.000000,21900.000000,60.222637,8388600
2014-10-28,21800.000000,22000.000000,21720.000000,21820.000000,60.002647,6243850
2014-10-29,22000.000000,22600.000000,21800.000000,22600.000000,62.147564,13726100
2014-10-30,22580.000000,23660.000000,22300.000000,23620.000000,64.952446,24566950
2014-10-31,23960.000000,25000.000000,23700.000000,24880.000000,68.417328,38623150
2014-11-03,25000.000000,25040.000000,24320.000000,24700.000000,67.922333,13475800
2014-11-04,24380.000000,24840.000000,24100.000000,24340.000000,66.932381,13000300
2014-11-05,24300.000000,24500.000000,23880.000000,24040.000000,66.107407,10162150
2014-11-06,23960.000000,24200.000000,23860.000000,24080.000000,66.217415,8570150
2014-11-07,24360.000000,24360.000000,23900.000000,24120.000000,66.327408,6030200
2014-11-10,24520.000000,25380.000000,24440.000000,25360.000000,69.737267,19202900
2014-11-11,25100.000000,25220.000000,24540.000000,24620.000000,67.702347,12141400
2014-11-12,24620.000000,24680.000000,24380.000000,24600.000000,67.647346,9079600
2014-11-13,24560.000000,24640.000000,23980.000000,24000.000000,65.997406,11547150
2014-11-14,24020.000000,24020.000000,23600.000000,23880.000000,65.667419,10621750
2014-11-17,23800.000000,24400.000000,23640.000000,24100.000000,66.272392,9693950
2014-11-18,24400.000000,24540.000000,24300.000000,24400.000000,67.097374,10754700
2014-11-19,24760.000000,24760.000000,24240.000000,24360.000000,66.987373,12502750
2014-11-20,24120.000000,24400.000000,24120.000000,24200.000000,66.547401,10024150
2014-11-21,24380.000000,24520.000000,24340.000000,24460.000000,67.262367,12336350
2014-11-24,24940.000000,24960.000000,24200.000000,24400.000000,67.097374,10284300
2014-11-25,24480.000000,24480.000000,23800.000000,23800.000000,65.447426,17811050
2014-11-26,23800.000000,24220.000000,23640.000000,24020.000000,66.052422,12287900
2014-11-27,25460.000000,26020.000000,25280.000000,25280.000000,69.517273,44377800
2014-11-28,25900.000000,25920.000000,25480.000000,25740.000000,70.782219,9844550
2014-12-01,25880.000000,25960.000000,25740.000000,25900.000000,71.222206,12866850
2014-12-02,25900.000000,25900.000000,25320.000000,25900.000000,71.222206,9222700
2014-12-03,26000.000000,26020.000000,25900.000000,25960.000000,71.387207,9735500
2014-12-04,26040.000000,26060.000000,25960.000000,26000.000000,71.497200,8871350
2014-12-05,26280.000000,26280.000000,26000.000000,26040.000000,71.607193,5637800
2014-12-08,26060.000000,26420.000000,26040.000000,26380.000000,72.542145,7916550
2014-12-09,26380.000000,27140.000000,26380.000000,26980.000000,74.192093,13553100
2014-12-10,26920.000000,26920.000000,26340.000000,26340.000000,72.432159,15977800
2014-12-11,26340.000000,26380.000000,25880.000000,26100.000000,71.772186,20490850
2014-12-12,26060.000000,26080.000000,25480.000000,25720.000000,70.727219,14397250
2014-12-15,25600.000000,25600.000000,25200.000000,25460.000000,70.012260,14337950
2014-12-16,25400.000000,25780.000000,25360.000000,25580.000000,70.342232,12894750
2014-12-17,25580.000000,25660.000000,25060.000000,25320.000000,69.627281,13088650
2014-12-18,25320.000000,25580.000000,25040.000000,25320.000000,69.627281,11808250
2014-12-19,25880.000000,26560.000000,25740.000000,26560.000000,73.037132,18356500
2014-12-22,26900.000000,26940.000000,26360.000000,26900.000000,73.972099,17943850
2014-12-23,26920.000000,26980.000000,26740.000000,26780.000000,73.642105,10976350
2014-12-24,26780.000000,26860.000000,26780.000000,26860.000000,73.862106,6257000
2014-12-26,26860.000000,27100.000000,26860.000000,27040.000000,74.357086,11488100
2014-12-29,26900.000000,26940.000000,26580.000000,26580.000000,262.123535,9637450
2014-12-30,26600.000000,26700.000000,26420.000000,26540.000000,261.729065,10649100
2015-01-02,26800.000000,26800.000000,26540.000000,26600.000000,262.320740,8774950
2015-01-05,26720.000000,26720.000000,26260.000000,26660.000000,262.912445,10139500
2015-01-06,26300.000000,26340.000000,25760.000000,25900.000000,255.417557,15235500
2015-01-07,25880.000000,26220.000000,25640.000000,26140.000000,257.784393,14322750
2015-01-08,26780.000000,26780.000000,26200.000000,26280.000000,259.165039,14477600
2015-01-09,26280.000000,26440.000000,26280.000000,26280.000000,259.165039,9312400
2015-01-12,26260.000000,26380.000000,26020.000000,26320.000000,259.559479,8325400
2015-01-13,26280.000000,26800.000000,26000.000000,26780.000000,264.095825,12293400
2015-01-14,26780.000000,27100.000000,26700.000000,26900.000000,265.279266,14332250
2015-01-15,26900.000000,26980.000000,26580.000000,26680.000000,263.109711,14103900
2015-01-16,26680.000000,26680.000000,26260.000000,26320.000000,259.559479,13568500
2015-01-19,26580.000000,26980.000000,26400.000000,26860.000000,264.884796,6672950
2015-01-20,27000.000000,27440.000000,26900.000000,27440.000000,270.604584,13278050
2015-01-21,27340.000000,27900.000000,27200.000000,27900.000000,275.140930,16612650
2015-01-22,27960.000000,27980.000000,27560.000000,27560.000000,271.787933,17957700
2015-01-23,28000.000000,28000.000000,27540.000000,27720.000000,273.365814,12858750
2015-01-26,27500.000000,27900.000000,27280.000000,27780.000000,273.957520,10153500
2015-01-27,27500.000000,28000.000000,27480.000000,28000.000000,276.127106,9957200
2015-01-28,27720.000000,27800.000000,27480.000000,27560.000000,271.787933,10831500
2015-01-29,27360.000000,27900.000000,27140.000000,27200.000000,268.237823,13702250
2015-01-30,27200.000000,27540.000000,27200.000000,27300.000000,269.223877,16110000
2015-02-02,27300.000000,27540.000000,27120.000000,27360.000000,269.815613,10521000
2015-02-03,27600.000000,27600.000000,27180.000000,27320.000000,269.421173,5654400
2015-02-04,27500.000000,27620.000000,27180.000000,27180.000000,268.040558,9328900
2015-02-05,27180.000000,27380.000000,26920.000000,27160.000000,267.843262,6770400
2015-02-06,26920.000000,27480.000000,26720.000000,27440.000000,270.604584,8005050
2015-02-09,27200.000000,27980.000000,27140.000000,27900.000000,275.140930,8693500
2015-02-10,28000.000000,28000.000000,27540.000000,27560.000000,271.787933,6519350
2015-02-11,27480.000000,27480.000000,27080.000000,27100.000000,267.251617,9973800
2015-02-12,26800.000000,27160.000000,26620.000000,26880.000000,265.082031,10748200
2015-02-13,27200.000000,27220.000000,26900.000000,27220.000000,268.434967,6522900
2015-02-16,27360.000000,27480.000000,27220.000000,27480.000000,270.999054,6226500
2015-02-17,27480.000000,27540.000000,27280.000000,27540.000000,271.590668,5745000
2015-02-23,27560.000000,27800.000000,27320.000000,27340.000000,269.618408,15301800
2015-02-24,27700.000000,27780.000000,27280.000000,27340.000000,269.618408,10863250
2015-02-25,27600.000000,27700.000000,27460.000000,27580.000000,271.985229,8374250
2015-02-26,27580.000000,27600.000000,27360.000000,27500.000000,271.196259,8179150
2015-02-27,27500.000000,27520.000000,27140.000000,27140.000000,267.646088,13009400
2015-03-02,27500.000000,28460.000000,27340.000000,28460.000000,280.663452,21805600
2015-03-03,28700.000000,28740.000000,28120.000000,28360.000000,279.677307,13748800
2015-03-04,28220.000000,28800.000000,28200.000000,28740.000000,283.424774,11603100
2015-03-05,28780.000000,28860.000000,28340.000000,28440.000000,280.466278,9615600
2015-03-06,28280.000000,28980.000000,28120.000000,28840.000000,284.410919,11733500
2015-03-09,28800.000000,28800.000000,28400.000000,28400.000000,280.071777,7814600
2015-03-10,28680.000000,28860.000000,28400.000000,28420.000000,280.268982,10419850
2015-03-11,28380.000000,29580.000000,28360.000000,29480.000000,290.722412,21108650
2015-03-12,29200.000000,29460.000000,28940.000000,28940.000000,285.397095,19153200
2015-03-13,29220.000000,29580.000000,29100.000000,29140.000000,287.369446,9413100
2015-03-16,29160.000000,29740.000000,29100.000000,29400.000000,289.933411,8974550
2015-03-17,29400.000000,30000.000000,29200.000000,29940.000000,295.258759,13661150
2015-03-18,29920.000000,30120.000000,29720.000000,30060.000000,296.442139,12464350
2015-03-19,30200.000000,30200.000000,29400.000000,29400.000000,289.933411,13225800
2015-03-20,29500.000000,29600.000000,29200.000000,29280.000000,288.750092,12704950
2015-03-23,29240.000000,29480.000000,29160.000000,29340.000000,289.341736,8122900
2015-03-24,29100.000000,29560.000000,29100.000000,29520.000000,291.116852,9113150
2015-03-25,29740.000000,29760.000000,29440.000000,29700.000000,292.891968,9369050
2015-03-26,29000.000000,29120.000000,28420.000000,28420.000000,280.268982,21005950
2015-03-27,28300.000000,28960.000000,28300.000000,28420.000000,280.268982,16065800
2015-03-30,28500.000000,28680.000000,28240.000000,28560.000000,281.649658,8955500
2015-03-31,28980.000000,29040.000000,28600.000000,28820.000000,284.213715,9842650
